master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
s9_037_100,S9,037/100,ポケモン,雷,コリンク,C,F,False
s9_038_100,S9,038/100,ポケモン,雷,ルクシオ,C,F,False
s9_039_100,S9,039/100,ポケモン,雷,レントラー,U,F,False
s9_040_100,S9,040/100,ポケモン,雷,パチリス,C,F,False
s9_041_100,S9,041/100,ポケモン,超,ピッピ,C,F,False
s9_042_100,S9,042/100,ポケモン,超,ピクシー,U,F,False
s9_043_100,S9,043/100,ポケモン,超,ヤジロン,C,F,False
s9_044_100,S9,044/100,ポケモン,超,ネンドール,U,F,False
s9_045_100,S9,045/100,ポケモン,超,ヨマワル,C,F,False
s9_046_100,S9,046/100,ポケモン,超,サマヨール,C,F,False
s9_047_100,S9,047/100,ポケモン,超,ヨノワール,R,F,False
s9_048_100,S9,048/100,ポケモン,超,チリーン,C,F,False
s9_049_100,S9,049/100,ポケモン,超,エルフーンV,RR,F,False
s9_050_100,S9,050/100,ポケモン,超,エルフーンVSTAR,RRR,F,False
s9_051_100,S9,051/100,ポケモン,超,シンボラー,C,F,False
s9_052_100,S9,052/100,ポケモン,闘,ノズパス,C,F,False
s9_053_100,S9,053/100,ポケモン,闘,ミノマダム,U,F,False
s9_054_100,S9,054/100,ポケモン,闘,リオル,C,F,False
s9_055_100,S9,055/100,ポケモン,闘,ルカリオ,R,F,False
s9_056_100,S9,056/100,ポケモン,闘,ナゲキ,C,F,False
s9_057_100,S9,057/100,ポケモン,闘,ダゲキ,C,F,False
s9_058_100,S9,058/100,ポケモン,闘,ゴビット,C,F,False
s9_059_100,S9,059/100,ポケモン,闘,ゴルーグ,U,F,False
s9_060_100,S9,060/100,ポケモン,悪,ベトベター,C,F,False
s9_061_100,S9,061/100,ポケモン,悪,ベトベトン,U,F,False
s9_062_100,S9,062/100,ポケモン,悪,ニューラ,C,F,False
s9_063_100,S9,063/100,ポケモン,悪,マニューラ,U,F,False
s9_064_100,S9,064/100,ポケモン,悪,ドンカラスV,RR,F,False
s9_065_100,S9,065/100,ポケモン,悪,ミカルゲ,C,F,False
s9_066_100,S9,066/100,ポケモン,鋼,ミノマダム,U,F,False
s9_067_100,S9,067/100,ポケモン,鋼,ダイノーズ,U,F,False
s9_068_100,S9,068/100,ポケモン,鋼,ヒードラン,U,F,False
s9_069_100,S9,069/100,ポケモン,鋼,ギアル,C,F,False
s9_070_100,S9,070/100,ポケモン,鋼,ギギアル,C,F,False
s9_071_100,S9,071/100,ポケモン,鋼,ギギギアル,U,F,False
s9_072_100,S9,072/100,ポケモン,竜,フライゴンV,RR,F,False
s9_073_100,S9,073/100,ポケモン,竜,フカマル,C,F,False
s9_074_100,S9,074/100,ポケモン,竜,ガバイト,C,F,False
s9_075_100,S9,075/100,ポケモン,竜,ガブリアス,R,F,False
s9_076_100,S9,076/100,ポケモン,無,カモネギ,C,F,False
s9_077_100,S9,077/100,ポケモン,無,ポワルン,C,F,False
s9_078_100,S9,078/100,ポケモン,無,ムックル,C,F,False
s9_079_100,S9,079/100,ポケモン,無,ムクバード,C,F,False
s9_080_100,S9,080/100,ポケモン,無,ムクホーク,U,F,False
s9_081_100,S9,081/100,ポケモン,無,ビッパ,C,F,False
s9_082_100,S9,082/100,ポケモン,無,ビーダル,R,F,False
s9_083_100,S9,083/100,ポケモン,無,アルセウスV,RR,F,False
s9_084_100,S9,084/100,ポケモン,無,アルセウスVSTAR,RRR,F,False
s9_085_100,S9,085/100,ポケモン,無,チラーミィ,C,F,False
s9_086_100,S9,086/100,ポケモン,無,チラチーノ,C,F,False
s9_087_100,S9,087/100,ポケモン,無,トルネロス,U,F,False
s9_088_100,S9,088/100,トレーナーズ,グッズ,おいしいみずセット,U,F,False
s9_089_100,S9,089/100,トレーナーズ,グッズ,ハイパーボール,U,F,False
s9_090_100,S9,090/100,トレーナーズ,ポケモンのどうぐ,こだわりベルト,U,F,False
s9_091_100,S9,091/100,トレーナーズ,ポケモンのどうぐ,なべメット,U,F,False
s9_092_100,S9,092/100,トレーナーズ,サポート,キャンプファイヤー,U,F,False
s9_093_100,S9,093/100,トレーナーズ,サポート,シロナの覇気,U,F,False
s9_094_100,S9,094/100,トレーナーズ,サポート,チェレンの気くばり,U,F,False
s9_095_100,S9,095/100,トレーナーズ,サポート,博士の研究 ナナカマド博士,R,F,False
s9_096_100,S9,096/100,トレーナーズ,サポート,ハマナのバックアップ,U,F,False
s9_097_100,S9,097/100,トレーナーズ,サポート,ボスの指令 アカギ,R,F,False
s9_098_100,S9,098/100,トレーナーズ,スタジアム,崩れたスタジアム,U,F,False
s9_099_100,S9,099/100,トレーナーズ,スタジアム,マグマの滝壺,U,F,False
s9_100_100,S9,100/100,エネルギー,無,ダブルターボエネルギー,U,F,False
s9_101_100,S9,101/100,ポケモン,草,シェイミV,SR,F,False
s9_102_100,S9,102/100,ポケモン,炎,リザードンV,SR,F,False
s9_103_100,S9,103/100,ポケモン,炎,リザードンV,SR,F,False
s9_104_100,S9,104/100,ポケモン,水,ネオラントV,SR,F,False
s9_105_100,S9,105/100,ポケモン,水,ネオラントV,SR,F,False
s9_106_100,S9,106/100,ポケモン,雷,ライチュウV,SR,F,False
s9_107_100,S9,107/100,ポケモン,超,エルフーンV,SR,F,False
s9_108_100,S9,108/100,ポケモン,悪,ドンカラスV,SR,F,False
s9_109_100,S9,109/100,ポケモン,悪,ドンカラスV,SR,F,False
s9_110_100,S9,110/100,ポケモン,竜,フライゴンV,SR,F,False
s9_111_100,S9,111/100,ポケモン,無,アルセウスV,SR,F,False
s9_112_100,S9,112/100,ポケモン,無,アルセウスV,SR,F,False
s9_113_100,S9,113/100,トレーナーズ,サポート,キャンプファイヤー,SR,F,False
s9_114_100,S9,114/100,トレーナーズ,サポート,シロナの覇気,SR,F,False
s9_115_100,S9,115/100,トレーナーズ,サポート,チェレンの気くばり,SR,F,False
s9_116_100,S9,116/100,トレーナーズ,サポート,ハマナのバックアップ,SR,F,False
s9_117_100,S9,117/100,ポケモン,草,シェイミVSTAR,HR,F,False
s9_118_100,S9,118/100,ポケモン,炎,リザードンVSTAR,HR,F,False
s9_119_100,S9,119/100,ポケモン,超,エルフーンVSTAR,HR,F,False
s9_120_100,S9,120/100,ポケモン,無,アルセウスVSTAR,HR,F,False
s9_121_100,S9,121/100,トレーナーズ,サポート,キャンプファイヤー,HR,F,False
s9_122_100,S9,122/100,トレーナーズ,サポート,シロナの覇気,HR,F,False
s9_123_100,S9,123/100,トレーナーズ,サポート,チェレンの気くばり,HR,F,False
s9_124_100,S9,124/100,トレーナーズ,サポート,ハマナのバックアップ,HR,F,False
s9_125_100,S9,125/100,ポケモン,無,アルセウスVSTAR,UR,F,False
s9_126_100,S9,126/100,トレーナーズ,グッズ,ハイパーボール,UR,F,False
s9_127_100,S9,127/100,トレーナーズ,スタジアム,マグマの滝壺,UR,F,False
